"RelativePath","SizeBytes","LastWriteTime"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\entdec.c","8016","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\entdec.h","4833","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\entenc.c","9561","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\entenc.h","5425","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\fixed_debug.h","21206","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\fixed_generic.h","7949","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\float_cast.h","5059","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\kiss_fft.c","17003","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\kiss_fft.h","6295","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\laplace.c","4022","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\laplace.h","2142","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\mathops.c","6828","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\mathops.h","7920","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\mdct.c","10898","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\mdct.h","4776","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\mfrngcod.h","2232","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\mips\celt_mipsr1.h","5083","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\mips\fixed_generic_mipsr1.h","4162","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\mips\kiss_fft_mipsr1.h","5910","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\mips\mdct_mipsr1.h","9246","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\mips\pitch_mipsr1.h","5104","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\mips\vq_mipsr1.h","3406","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\modes.c","13951","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\modes.h","2437","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\opus_custom_demo.c","6243","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\os_support.h","3163","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\pitch.c","14271","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\pitch.h","5891","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\quant_bands.c","18718","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\quant_bands.h","2974","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\rate.c","21432","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\rate.h","3284","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\stack_alloc.h","5989","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\static_modes_fixed.h","32819","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\static_modes_fixed_arm_ne10.h","25209","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\static_modes_float.h","50919","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\static_modes_float_arm_ne10.h","28613","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\tests\test_unit_cwrs32.c","4472","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\tests\test_unit_dft.c","4792","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\tests\test_unit_entropy.c","11901","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\tests\test_unit_laplace.c","2785","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\tests\test_unit_mathops.c","6643","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\tests\test_unit_mdct.c","6079","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\tests\test_unit_rotation.c","2592","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\tests\test_unit_types.c","1752","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\vq.c","12830","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\vq.h","3109","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\x86\celt_lpc_sse.h","2223","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\x86\celt_lpc_sse4_1.c","2783","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\x86\pitch_sse.c","5901","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\x86\pitch_sse.h","6359","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\x86\pitch_sse2.c","3198","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\x86\pitch_sse4_1.c","6464","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\x86\vq_sse.h","1940","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\x86\vq_sse2.c","7708","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\x86\x86_celt_map.c","5127","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\x86\x86cpu.c","4058","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt\x86\x86cpu.h","3661","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt_headers.mk","1143","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\celt_sources.mk","887","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\ChangeLog","0","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\CMakeLists.txt","15277","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\compile","7382","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\config.guess","44338","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\config.h.cmake.in","48","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\config.h.in","5528","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\config.sub","36527","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\configure","506382","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\configure.ac","34035","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\COPYING","1928","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\depcomp","23567","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\doc\customdoxygen.css","17866","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\doc\Doxyfile.in","15149","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\doc\footer.html","735","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\doc\header.html","1877","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\doc\Makefile.am","1244","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\doc\Makefile.in","15076","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\doc\opus_logo.svg","8660","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\doc\TODO","161","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\doc\trivial_example.c","5412","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\include\opus.h","48429","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\include\opus_custom.h","14750","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\include\opus_defines.h","34903","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\include\opus_multistream.h","33539","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\include\opus_projection.h","28240","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\include\opus_types.h","5157","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\INSTALL","15756","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\install-sh","14676","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\ltmain.sh","324089","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\m4\as-gcc-inline-assembly.m4","2799","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\m4\ax_add_fortify_source.m4","1721","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\m4\libtool.m4","305862","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\m4\lt~obsolete.m4","6140","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\m4\ltoptions.m4","14514","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\m4\ltsugar.m4","4384","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\m4\ltversion.m4","699","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\m4\opus-intrinsics.m4","870","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\Makefile.am","11700","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\Makefile.in","154076","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\Makefile.mips","4577","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\Makefile.unix","4467","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\missing","6873","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\NEWS","0","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\opus.m4","4079","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\opus.pc.in","347","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\opus_config.cmake","1193","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\opus_functions.cmake","8007","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\opus_headers.mk","180","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\opus_sources.cmake","2076","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\opus_sources.mk","337","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\OpusConfig.cmake.in","536","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\opus-uninstalled.pc.in","322","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\package_version","24","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\README","5853","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\silk\A2NLSF.c","10759","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\silk\ana_filt_bank_1.c","3770","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\silk\API.h","7290","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\silk\arm\arm_silk_map.c","7650","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\silk\arm\biquad_alt_arm.h","4430","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\silk\arm\biquad_alt_neon_intr.c","12350","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\silk\arm\LPC_inv_pred_gain_arm.h","3243","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\silk\arm\LPC_inv_pred_gain_neon_intr.c","12698","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\silk\arm\macros_arm64.h","1878","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\silk\arm\macros_armv4.h","3835","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\silk\arm\macros_armv5e.h","6263","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\silk\arm\NSQ_del_dec_arm.h","5486","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\silk\arm\NSQ_del_dec_neon_intr.c","64980","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\silk\arm\NSQ_neon.c","4800","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\silk\arm\NSQ_neon.h","4991","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\silk\arm\SigProc_FIX_armv4.h","2064","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\silk\arm\SigProc_FIX_armv5e.h","2390","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\silk\biquad_alt.c","6886","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\silk\bwexpander.c","2760","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\silk\bwexpander_32.c","2490","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\silk\check_control_input.c","4939","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\silk\CNG.c","9595","2025-09-30 08:24:34"
"_quarantine\STEP63_htdocs_scripts_node_modules_20260428_165424\@discordjs\opus\deps\opus\silk\code_signs.c","5554","2025-09-30 08:24:34"
